"Id","Company Name","Email","Phone","Street","City","State","Zip Code","DEA #","Account Classification", "Classification Type", "Active/Suspended", "Suspended Date", "Suspension Reason", "Account Status", "Approved","Registered On", "How did you hear about us?", "What do you hope to achieve by joining?", "Last Login"
"101203","","gnr.mca@gmail.com","9639639630","Legal Address","Florida","FL","32244","ZS7915791","Medical Facility","Clinic","active","0000-00-00","","new","1","Mar. 04, 2022 09:37:40","Conference","Save $10k+ Per Month","N/A"
"101204","","gnr.mca@gmail.com","9998885555","Legal Address","Florida","FL","32222","NN0123123","Medical Facility","Home Health","active","0000-00-00","","new","1","Mar. 08, 2022 03:16:54","Google","Use Trxade as Primary Rx Source","N/A"
"101205","","gnr.mca@gmail.com","8899955544","Legal Address","Florida","FL","32255","NN0123122","Medical Facility","Clinic","active","0000-00-00","","new","1","Mar. 08, 2022 03:26:23","Social Media","Price Compare Negative/Low Reimbursement Items","N/A"
"101206","","gnr.mca@gmail.com","9876546540","Florida","Florida","FL","32244","AP0123456","Medical Facility","Urgent Care","active","0000-00-00","","final","1","Mar. 11, 2022 08:28:47","Buying Group","Use Trxade as Primary Rx Source","N/A"
"101207","","gnr.mca@gmail.com","3333333333","","","","","AP0123451","Pharmacy","Retail Pharmacy","active","0000-00-00","","new","1","Mar. 11, 2022 10:32:16","Mailpiece","Price Compare Negative/Low Reimbursement Items","N/A"
"101208","","nagarjuna.golamaru@amzur.com","9876543210","","","","","AH0123456","Wholesaler","Full Line Wholesaler","active","0000-00-00","","new","1","Mar. 16, 2022 07:15:04","N/A","N/A","N/A"
"101209","","gnr.mca@gmail.com","9555552644","FLorida","Florida","FL","32244","HA0123456","Pharmacy","Closed Door","active","0000-00-00","","final","1","Mar. 16, 2022 07:20:09","Mailpiece","Shop Hard to Find Items,Price Compare Negative/Low Reimbursement Items,Save $10k+ Per Month,Use Trxade as Primary Rx Source","N/A"
"101210","","gnr.mca@gmail.com","9877897890","Legal Address","Florida","FL","32244","MM0123450","Pharmacy","Nuclear","active","0000-00-00","","final","1","Mar. 18, 2022 04:52:15","Buying Group","Price Compare Negative/Low Reimbursement Items","N/A"
"101211","","nagarjuna.golamaru@amzur.com","9985852444","Test Business Trade","FLorida","FL","32244","AL0123456","Medical Facility","Clinic","active","0000-00-00","","final","1","Apr. 01, 2022 11:01:42","Google","Use Trxade as Primary Rx Source","N/A"
"101212","","nagarjuna.golamaru@amzur.com","9985454545","","","","","AL0123450","Pharmacy","Retail Pharmacy","active","0000-00-00","","new","1","Apr. 01, 2022 11:06:37","Mailpiece","Price Compare Negative/Low Reimbursement Items","N/A"
"101213","","gnr.mca@gmail.com","9705500000","","","","","MU0000001","Pharmacy","Retail Pharmacy","active","0000-00-00","","new","1","Apr. 13, 2022 07:28:50","Buying Group","Shop Hard to Find Items,Price Compare Negative/Low Reimbursement Items,Save $10k+ Per Month,Use Trxade as Primary Rx Source","N/A"
"101214","","gnr.mca@gmail.com","9876543210","Legal Address","Florida","GU","52004","MU0000002","Pharmacy","Retail Pharmacy","active","0000-00-00","","new","1","Apr. 13, 2022 07:33:20","Conference","Save $10k+ Per Month","N/A"
"101215","","gnr.mca@gmail.com","9705500000","test street","test city","FL","53001","MU0000003","Pharmacy","Retail Pharmacy","active","0000-00-00","","final","1","Apr. 13, 2022 07:46:37","Social Media","Price Compare Negative/Low Reimbursement Items","N/A"
"101216","","nagarjuna.golamaru@amzur.com","9999999998","Apple","Florida","FL","32244","MU0000004","Pharmacy","Hospital","active","0000-00-00","","final","1","Apr. 13, 2022 08:56:03","Social Media","Save $10k+ Per Month","N/A"
"101217","","nagarjuna.golamaru@amzur.com","9998585555","Legal Address","Florida","FL","32244","GS0000001","Wholesaler","Full Line Wholesaler","active","0000-00-00","","final","1","Apr. 13, 2022 10:10:11","N/A","N/A","N/A"
"101218","","gnr.mca@gmail.com","9879876541","NR Legal Address","Florida","FL","32211","NR0000001","Pharmacy","Retail Pharmacy","active","0000-00-00","","new","1","Apr. 15, 2022 06:15:43","Conference","Save $10k+ Per Month","N/A"
"101219","","gnr.mca@gmail.com","9876543200","Test","Florida","FL","32222","NR0000002","Medical Facility","Primary Care,Home Health,Other","active","0000-00-00","","final","1","Apr. 15, 2022 07:19:43","Conference","Save $10k+ Per Month","N/A"
"101220","","gnr.mca@gmail.com","9999875466","NN Street","Florida","FL","32244","NR0000005","Pharmacy","Retail Pharmacy","active","0000-00-00","","new","1","Apr. 18, 2022 04:29:22","Magazine","Save $10k+ Per Month","N/A"
"101221","","gnr.mca@gmail.com","9985855555","Local","Florida","FL","32244","NG0000006","Pharmacy","Retail Pharmacy","active","0000-00-00","","ready","1","Apr. 21, 2022 08:24:48","Conference","Save $10k+ Per Month","N/A"
"101222","","gnr.mca@gmail.com","9998585858","Lamda street","Florida","FL","32244","MU0000008","Pharmacy","Retail Pharmacy","active","0000-00-00","","new","1","Apr. 29, 2022 10:14:26","Conference","Save $10k+ Per Month","N/A"
"101223","","sravya.jetti@amzur.com","9876543210","101st Avenue","San Jose","CA","52004","RX1234567","Pharmacy","Compounding","active","0000-00-00","","new","1","May. 08, 2022 00:12:54","Email","Shop Hard to Find Items","N/A"
"101224","","gnr.mca@gmail.com","9987545455","Legal Address","Florida","FL","32244","GN0002499","Pharmacy","Retail Pharmacy","active","0000-00-00","","new","1","May. 11, 2022 14:38:09","Email","Save $10k+ Per Month","N/A"
"101225","","nagarjuna.golamaru@amzur.com","9999888855","","","","","DJ1111111","Pharmacy","Retail Pharmacy","active","0000-00-00","","new","1","May. 11, 2022 15:10:09","Conference","Price Compare Negative/Low Reimbursement Items","N/A"
"101226","","sravya.jetti@amzur.com","9876543210","101st Avenue","San Jose","CA","52004","RX1234569","Pharmacy","Compounding","active","0000-00-00","","new","1","May. 25, 2022 06:27:19","Email","Shop Hard to Find Items,Price Compare Negative/Low Reimbursement Items,Save $10k+ Per Month,Use Trxade as Primary Rx Source","N/A"
"101227","","gnr.mca@gmail.com","9985854444","","","","","CC0000002","Pharmacy","Retail Pharmacy","active","0000-00-00","","new","1","Jun. 08, 2022 11:16:34","Conference","Save $10k+ Per Month","N/A"
"101228","","nagarjuna.golamaru@amzur.com","9878878888","","","","","ZS1234568","Pharmacy","Compounding","active","0000-00-00","","new","1","Jun. 10, 2022 10:36:53","Conference","Save $10k+ Per Month","N/A"
"101229","","gnr.mca@gmail.com","9879879888","","","","","ZS1231231","Pharmacy","Compounding","active","0000-00-00","","new","1","Jun. 10, 2022 10:43:35","Email","Price Compare Negative/Low Reimbursement Items","N/A"
"101230","","gnr.mca@gmail.com","4588888888","Legal Address","Florida","FL","32244","SP0000001","Pharmacy","Retail Pharmacy","active","0000-00-00","","final","1","Jun. 15, 2022 12:29:19","Conference","Save $10k+ Per Month","N/A"
"101231","","gnr.mca@gmail.com","9876543210","101st Avenue","San Jose","CA","52004","GN0009985","Pharmacy","Retail Pharmacy","active","0000-00-00","","new","1","Jun. 28, 2022 08:22:35","Conference","Save $10k+ Per Month","N/A"
"101232","","gnr.mca@gmail.com","9876543210","Test Legal","Florida","FL","32244","NN0000111","Pharmacy","Retail Pharmacy","active","0000-00-00","","final","1","Jul. 04, 2022 07:01:54","Conference","Price Compare Negative/Low Reimbursement Items","N/A"
"101233","","gnr.mca@gmail.com","9876543210","","","","","NN0000112","Pharmacy","Long Term Care","active","0000-00-00","","new","1","Jul. 04, 2022 07:06:40","Conference","Use Trxade as Primary Rx Source","N/A"
"101234","","sravya.jetti@amzur.com","9876543210","101st Avenue","San Jose","CA","52004","HIN1234567","Pharmacy","Compounding","active","0000-00-00","","final","1","Jul. 08, 2022 02:07:25","Social Media","Shop Hard to Find Items","N/A"
"101235","","gnr.mca@gmail.com","9876543210","","","","","GN0000000","Pharmacy","Retail Pharmacy","active","0000-00-00","","new","1","Jul. 28, 2022 08:22:11","Conference","Save $10k+ Per Month","N/A"
"101236","","gnr.mca@gmail.com","9879876540","","","","","GN0000001","Wholesaler","Biotech Only","active","0000-00-00","","new","1","Jul. 28, 2022 08:28:47","N/A","N/A","N/A"
"101237","","gnr.mca@gmail.com","9876546540","Legal Address","Florida","FL","32244","GN0000009","Pharmacy","Retail Pharmacy","active","0000-00-00","","ready","1","Jul. 29, 2022 10:19:59","Friend/Peer","Use Trxade as Primary Rx Source","N/A"
"101238","","gnr.mca@gmail.com","9879876540","45-B Lincoln street","hghhgh","AL","98965","DM1234567","Wholesaler","Retail Pharmacy","active","0000-00-00","","new","1","Aug. 01, 2022 02:34:07","N/A","N/A","N/A"
"101239","","nagarjuna.reddy@trxadedev.com","9876543210","101st Avenue","San Jose","CA","52004","GN0000002","Pharmacy","Retail Pharmacy","active","0000-00-00","","final","1","Aug. 01, 2022 10:40:54","Conference","Price Compare Negative/Low Reimbursement Items","N/A"
"101240","","sravya.jetti@amzur.com","9876543210","","","","","TESTCVS12","Pharmacy","Retail Pharmacy","active","0000-00-00","","new","1","Aug. 03, 2022 06:37:12","Social Media","Price Compare Negative/Low Reimbursement Items","N/A"
"101241","","sravya.jetti@trxadedev.com","9876543210","Legal Address","Florida","FL","32244","GN0000005","Pharmacy","Retail Pharmacy","active","0000-00-00","","final","1","Aug. 10, 2022 05:28:52","Conference","Price Compare Negative/Low Reimbursement Items","N/A"
"101242","","gnr.mca@gmail.com","9999999999","Veniam ut consequat","Animi suscipit blan","AR","29406","GN0000123","Pharmacy","Retail Pharmacy","active","0000-00-00","","new","1","Aug. 18, 2022 07:56:32","Google","Shop Hard to Find Items","N/A"
"101243","","gnr.mca@gmail.com","9876543210","101st Avenue","San Jose","CA","52004","RX1234568","Pharmacy","Compounding","active","0000-00-00","","new","1","Aug. 25, 2022 04:23:23","Friend/Peer","Shop Hard to Find Items","N/A"
"101244","","gnr.mca@gmail.com","9876543211","","","","","NN1212120","Pharmacy","Hospital","active","0000-00-00","","new","1","Oct. 27, 2022 12:04:48","Conference","Save $10k+ Per Month","N/A"
"101245","","gnr.mca@gmail.com","9876543210","AP Address","Amaravati","NE","35589","AP0000001","Pharmacy","Hospital","active","0000-00-00","","final","1","Nov. 02, 2022 05:43:46","Conference","Save $10k+ Per Month","N/A"
"101246","","nagarjuna.reddy@trxadedev.com","9999555555","Quis non vitae quia","Nesciunt est anim","GA","83322","GN0000011","Wholesaler","Distributor","active","0000-00-00","","final","1","Nov. 08, 2022 07:28:56","N/A","N/A","N/A"
"101247","","nagarjuna.reddy@trxadedev.com","9876543210","","","","","GN0000012","Medical Facility","Primary Care","active","0000-00-00","","new","1","Nov. 08, 2022 07:59:10","Conference","Save $10k+ Per Month","N/A"
"101248","","nagarjuna.reddy@trxadedev.com","1234567890","","","","","GN0000013","Wholesaler","Distributor","active","0000-00-00","","new","1","Nov. 09, 2022 04:52:18","N/A","N/A","N/A"
"101249","","nagarjuna.golamaru@amzur.com","727-515-7297","Test Shipping Street","Test Shipping City","ID","12345","GN0000014","Pharmacy","Retail Pharmacy","active","0000-00-00","","final","1","Nov. 11, 2022 01:40:49","Conference","Save $10k+ Per Month","N/A"
"101250","","patel@yopmail.com","9865498654","21","lahaina","HI","98765","ABCD12345","Pharmacy","Retail Pharmacy","active","0000-00-00","","final","1","Dec. 23, 2022 02:11:58","Social Media,Google","Shop Hard to Find Items,Price Compare Negative/Low Reimbursement Items","N/A"
"101251","","saler@yopmail.com","9845698456","20","Norfolk","VA","98321","SALER1234","Wholesaler","Full Line Wholesaler","active","0000-00-00","","new","1","Dec. 26, 2022 01:57:40","N/A","N/A","N/A"
"101252","","patel@yopmail.com","9865365984","87","Hawai","NV","98654","NS1234567","Pharmacy","Retail Pharmacy","active","0000-00-00","","new","1","Dec. 27, 2022 01:47:31","Email","Shop Hard to Find Items,Price Compare Negative/Low Reimbursement Items,Save $10k+ Per Month,Use Trxade as Primary Rx Source","N/A"
"101253","","abc@yopmail.com","9685743265","63","hilo","AZ","98654","DEA698574","Pharmacy","Compounding","active","0000-00-00","","valid","1","Jan. 02, 2023 01:08:34","Email","Save $10k+ Per Month","N/A"
"101254","","saler@yopmail.com","9865326598","22","hilo","HI","59685","DEA326541","Wholesaler","Biotech Only","active","0000-00-00","","new","1","Jan. 02, 2023 02:27:44","N/A","N/A","N/A"
"101255","","demo@yopmail.com","9865498654","Libero a amet neque","Eligendi aut est ap","IN","35792","DEA986532","Pharmacy","Retail Pharmacy","active","0000-00-00","","final","1","Jan. 05, 2023 02:07:56","Email","Price Compare Negative/Low Reimbursement Items","N/A"
"101256","","nagarjuna.golamaru@amzur.com","9876540001","Test Address of Trxade","Florida","FL","33024","SZ1234500","Pharmacy","Retail Pharmacy","suspended","0000-00-00","","final","1","Jan. 06, 2023 04:52:05","Conference","Save $10k+ Per Month","N/A"
"101257","","nagarjuna.reddy@trxadedev.com","9860012345","Test Legal Address","Florida","KS","33024","GN1234500","Wholesaler","Full Line Wholesaler","active","0000-00-00","","final","1","Jan. 06, 2023 05:39:11","N/A","N/A","Sep. 04, 2025 11:35:31"
"101258","","nagarjuna.reddy@trxadedev.com","9876543210","Legal Address (Must match DEA/HIN Address)","Test City","KS","32505","HH0123456","Hospital","General","active","0000-00-00","","final","1","Jan. 17, 2023 05:04:09","N/A","N/A","N/A"
"101259","","nagarjuna.reddy@trxadedev.com","9876543210","Legal Address","Test City","TX","35110","HH0123455","Manufacturer","Other","active","0000-00-00","","new","1","Jan. 17, 2023 05:15:40","N/A","N/A","N/A"
"101260","","nagarjuna.reddy@trxadedev.com","9876543210","Test Leagal","Florida","FL","32044","HH0001234","Pharmacy","Retail Pharmacy","active","0000-00-00","","new","1","Jan. 17, 2023 06:24:34","Conference","Save $10k+ Per Month","N/A"
"101261","","nagarjuna.reddy@trxadedev.com","9879879879","","","","","HH1230000","Manufacturer","Other","active","0000-00-00","","new","1","Jan. 17, 2023 08:50:48","N/A","N/A","N/A"
"101262","","nagarjuna.golamaru@amzur.com","9876543210","Legal Address","Florida","FL","32048","TR0123456","Pharmacy","Hospital","active","0000-00-00","","final","1","Jan. 23, 2023 03:26:09","Conference","Save $10k+ Per Month","N/A"
"101263","","nagarjuna.golamaru@amzur.com","9876543210","Legal Address Street","Legal City","AK","32044","DM1230001","Wholesaler","Full Line Wholesaler","active","0000-00-00","","final","1","Jan. 25, 2023 04:39:08","N/A","N/A","N/A"
"101264","","userdemo@yopmail.com","1234567891","","","","","789ABC123","Wholesaler","Broker","active","0000-00-00","","new","1","Feb. 02, 2023 23:53:55","N/A","N/A","N/A"
"101265","","demouser@yopmail.com","1234567981","","","","","789AKC123","Wholesaler","Biotech Only","active","0000-00-00","","new","1","Feb. 03, 2023 04:54:22","N/A","N/A","N/A"
"101266","","demouser@yopmail.com","1234567981","","","","","789ABF123","Wholesaler","Biotech Only","active","0000-00-00","","new","1","Feb. 03, 2023 05:42:22","N/A","N/A","N/A"
"101267","","kartrx@yopmail.com","1234567891","","","","","789ABB123","Manufacturer","Other","active","0000-00-00","","new","1","Feb. 06, 2023 01:23:13","N/A","N/A","N/A"
"101268","","testqa@yopmail.com","1234567891","","","","","753ABC159","Pharmacy","Compounding","active","0000-00-00","","new","1","Feb. 06, 2023 04:52:07","Friend/Peer","Price Compare Negative/Low Reimbursement Items","N/A"
"101269","","demouser@yopmail.com","1234567891","test","test","AZ","12121","123AAA456","Medical Facility","Other","active","0000-00-00","","new","1","Feb. 06, 2023 06:30:08","Friend/Peer,Email","Price Compare Negative/Low Reimbursement Items","N/A"
"101270","","demouser@yopmail.com","1234567891","test","test","AZ","21213","789EEE123","Wholesaler","Other","active","0000-00-00","","final","1","Feb. 06, 2023 06:33:36","N/A","N/A","N/A"
"101271","","trxkar@yopmail.com","1234567891","test","test","AK","21121","789RRR456","Pharmacy","Hospital","active","0000-00-00","","final","1","Feb. 13, 2023 06:08:57","Email","Price Compare Negative/Low Reimbursement Items","N/A"
"101272","","kartrx@yopmail.com","1234567891","test","test","AR","21212","789TTT456","Manufacturer","Biotechnology","active","0000-00-00","","new","1","Feb. 13, 2023 23:21:14","N/A","N/A","N/A"
"101273","","kartrx@yopmail.com","1234657814","test","test","CA","12212","789UUU456","Wholesaler","Other","active","0000-00-00","","final","1","Feb. 13, 2023 23:30:38","N/A","N/A","N/A"
"101274","","kartrx@yopmail.com","1234567891","test","test","DC","21121","789QWE123","Manufacturer","Biotechnology","active","0000-00-00","","new","1","Feb. 14, 2023 00:05:01","N/A","N/A","N/A"
"101275","","kartrx@yopmail.com","1234567891","","","","","123QAS456","Wholesaler","Distributor","active","0000-00-00","","new","1","Feb. 14, 2023 01:28:34","N/A","N/A","N/A"
"101276","","kartrx@yopmail.com","1234567891","test","test","AK","21121","123UIJ456","Wholesaler","Full Line Wholesaler","active","0000-00-00","","final","1","Feb. 14, 2023 02:02:05","N/A","N/A","N/A"
"101277","","phar.trx@yopmail.com","1234567891","test","test","AL","21121","1234567B8","Pharmacy","Other","suspended","0000-00-00","","final","1","Feb. 14, 2023 03:55:58","Email","Use Trxade as Primary Rx Source","N/A"
"101278","","aw@yopmail.com","1234567891","test","test","AZ","21121","12345AW45","Pharmacy","Retail Pharmacy","suspended","0000-00-00","","final","1","Feb. 15, 2023 00:58:04","Google","Shop Hard to Find Items","N/A"
"101279","","trx.who@yopmail.com","1234567891","test","test","AZ","21121","753HIJ123","Wholesaler","Distributor","active","0000-00-00","","final","1","Feb. 15, 2023 01:41:39","N/A","N/A","N/A"
"101280","","kartrx@yopmail.com","1234567891","test","test","AK","21121","12345AW62","Wholesaler","Biotech Only","active","0000-00-00","","final","1","Feb. 15, 2023 03:43:06","N/A","N/A","N/A"
"101281","","trx.phar@yopmail.com","1234567498","test","test","AL","12121","1234567B4","Pharmacy","Chain","active","0000-00-00","","final","1","Feb. 21, 2023 00:24:49","Mailpiece","Use Trxade as Primary Rx Source","N/A"
"101282","","trx.phar@yopmail.com","1234567891","","","","","78945AB12","Wholesaler","Broker","active","0000-00-00","","new","1","Feb. 21, 2023 02:13:24","N/A","N/A","N/A"
"101283","","gnr.mca@gmail.com","9987871234","JJ Street","Florida","FL","32204","VV0123456","Pharmacy","Retail Pharmacy","active","0000-00-00","","final","1","Mar. 21, 2023 01:58:22","Conference","Save $10k+ Per Month","N/A"
"101284","","gnr.mca@gmail.com","9876543211","JJ Street","Florida","FL","32211","CH0123456","Pharmacy","Compounding","active","0000-00-00","","final","1","Mar. 31, 2023 09:30:29","Conference","Save $10k+ Per Month","N/A"
"101285","","gnr.mca@gmail.com","9876543200","CH Street","Florida","FL","32244","CH0123451","Pharmacy","Retail Pharmacy","suspended","0000-00-00","","final","1","Mar. 31, 2023 11:37:26","Email","Save $10k+ Per Month","N/A"
"101286","","nagarjuna.golamaru@amzur.com","9879879870","Main Street","Markapur","FL","52331","SZ0000019","Wholesaler","Full Line Wholesaler","active","0000-00-00","","new","1","Apr. 04, 2023 02:33:30","N/A","N/A","N/A"
"101287","","nagarjuna.reddy@trxadedev.com","9876546540","Main line","Markapur","FL","32255","SZ0000020","Pharmacy","Hospital","active","0000-00-00","","final","1","Apr. 04, 2023 03:44:16","Conference","Use Trxade as Primary Rx Source","N/A"
"101288","","nagarjuna.reddy@trxadedev.com","9876546549","Legal Address","FLorida","FL","35566","SZ0000021","Wholesaler","Biotech Only","active","0000-00-00","","valid","1","Apr. 05, 2023 06:01:45","N/A","N/A","N/A"
"101289","","nagarjuna.golamaru@amzur.com","2502323811","test Street","test city","AL","12345","SZ0000022","Pharmacy","Chain","suspended","0000-00-00","","final","1","Apr. 05, 2023 06:03:25","Conference","Use Trxade as Primary Rx Source","N/A"
"101290","","nagarjuna.reddy@trxadedev.com","9876543210","Markapur","Markapur","FL","32244","NAG123456","Pharmacy","Nuclear","active","0000-00-00","","final","1","Apr. 14, 2023 00:54:12","Conference","Save $10k+ Per Month","N/A"
"101291","","gnr.mca@gmail.com","9985852499","Legal Address","Florida","FL","32244","NAG000002","Pharmacy","Retail Pharmacy","active","0000-00-00","","new","1","Apr. 19, 2023 07:22:33","Conference","Price Compare Negative/Low Reimbursement Items","N/A"
"101292","","nagarjuna.reddy@trxadedev.com","9876543211","Legal Address","Florida","FL","52331","NAG000003","Pharmacy","Retail Pharmacy","active","0000-00-00","","new","1","Apr. 20, 2023 04:16:43","Email","Save $10k+ Per Month","N/A"
"101293","","nagarjuna.reddy@trxadedev.com","9876543222","Legal Address","City","KS","32240","NAG000004","Pharmacy","Hospital","active","0000-00-00","","new","1","Apr. 20, 2023 07:36:38","Email","Save $10k+ Per Month","N/A"
"101294","","nagarjuna.reddy@trxadedev.com","9876546546","","","","","NAG000005","Pharmacy","Chain","active","0000-00-00","","new","1","Apr. 20, 2023 09:24:32","Conference","Save $10k+ Per Month","N/A"
"101295","","nagarjuna.reddy@trxadedev.com","9876546540","","","","","NAG000006","Pharmacy","Nuclear","active","0000-00-00","","new","1","Apr. 20, 2023 11:10:40","Mailpiece","Use Trxade as Primary Rx Source","N/A"
"101296","","nagarjuna.reddy@trxadedev.com","8527419630","","","","","NAG000007","Pharmacy","Retail Pharmacy","active","0000-00-00","","new","1","Apr. 20, 2023 11:14:50","Friend/Peer","Price Compare Negative/Low Reimbursement Items","N/A"
"101297","","aravind.swamy@trxadedev.com","8527419630","","","","","NGO000009","Pharmacy","Retail Pharmacy","active","0000-00-00","","new","1","Apr. 20, 2023 11:27:10","Friend/Peer","Shop Hard to Find Items","N/A"
"101298","","aravind.swamy@trxadedev.com","8527419630","","","","","ARA000000","Pharmacy","Retail Pharmacy","active","0000-00-00","","new","1","Apr. 20, 2023 11:47:51","Email","Shop Hard to Find Items","N/A"
"101299","","aravind.swamy@trxadedev.com","9999888855","","","","","ARA111111","Pharmacy","Retail Pharmacy","active","0000-00-00","","new","1","Apr. 20, 2023 11:59:10","Email","Shop Hard to Find Items","N/A"
"101300","","aravind.swamy@trxadedev.com","9878878888","","","","","ARA222222","Pharmacy","Retail Pharmacy","active","0000-00-00","","new","1","Apr. 20, 2023 12:04:31","Friend/Peer","Save $10k+ Per Month","N/A"
"101301","","nagarjuna.reddy@trxadedev.com","5987555555","","","","","NAG000008","Pharmacy","Retail Pharmacy","active","0000-00-00","","new","1","Apr. 20, 2023 12:14:47","Conference","Price Compare Negative/Low Reimbursement Items","N/A"
"101302","","nagarjuna.reddy@trxadedev.com","9876543200","","","","","NAG000009","Pharmacy","Retail Pharmacy","active","0000-00-00","","new","1","Apr. 20, 2023 12:17:56","Conference","Save $10k+ Per Month","N/A"
"101303","","nagarjuna.reddy@trxadedev.com","9985854444","","","","","NAG000010","Pharmacy","Retail Pharmacy","active","0000-00-00","","new","1","Apr. 20, 2023 12:19:48","Conference","Use Trxade as Primary Rx Source","N/A"
"101304","","nagarjuna.reddy@trxadedev.com","9999855555","Business Legal Name","Business Legal Name","HI","35499","NAG000011","Pharmacy","Retail Pharmacy","active","0000-00-00","","new","1","Apr. 20, 2023 12:23:51","Conference","Price Compare Negative/Low Reimbursement Items","N/A"
"101305","","nagarjuna.reddy@trxadedev.com","9876543210","Legal Address","Florida","GU","52004","AAA123456","Pharmacy","Retail Pharmacy","active","0000-00-00","","new","1","Apr. 20, 2023 12:26:35","Conference","Save $10k+ Per Month","N/A"
"101306","","nagarjuna.reddy@trxadedev.com","9985456456","Legal Address","Florida","FL","32244","NAG000012","Pharmacy","Retail Pharmacy","active","0000-00-00","","new","1","Apr. 21, 2023 05:58:51","Conference","Price Compare Negative/Low Reimbursement Items","N/A"
"101307","","sravya.jetti@trxadedev.com","9876546540","Street","Florida","FL","32255","NAG000013","Pharmacy","Mailorder","active","0000-00-00","","final","1","Apr. 24, 2023 07:55:42","Buying Group","Shop Hard to Find Items,Price Compare Negative/Low Reimbursement Items,Save $10k+ Per Month,Use Trxade as Primary Rx Source","N/A"
"101308","","abcqwe@yopmail.com","0123456789","test","test","MS","12121","123ABC456","Medical Facility","Hospital/Acute","active","0000-00-00","","ready","1","May. 04, 2023 07:42:13","Email","Use Trxade as Primary Rx Source","N/A"
"101309","","sravya.jetti@trxadedev.com","9876544444","NAG Test Pharma","Florida","DC","98885","ACG000000","Pharmacy","Retail Pharmacy","active","0000-00-00","","final","1","May. 04, 2023 11:33:54","Conference","Save $10k+ Per Month","N/A"
"101310","","nagarjuna.golamaru@amzur.com","9876543210","Legal Address","Florida","GU","52004","AA0000012","Pharmacy","Retail Pharmacy","active","0000-00-00","","new","1","May. 08, 2023 12:15:39","Mailpiece","Use Trxade as Primary Rx Source","N/A"
"101311","","nagarjuna.reddy@trxadedev.com","9876543210","Test","FLorida","IA","35522","CHA000001","Wholesaler","Full Line Wholesaler","active","0000-00-00","","new","1","May. 15, 2023 11:08:31","N/A","N/A","N/A"
"101312","","123456asd@yopmail.com","0123456789","test","test","MS","12121","123456ASD","Pharmacy","Compounding","active","0000-00-00","","ready","1","May. 24, 2023 02:44:19","Mailpiece","Use Trxade as Primary Rx Source","N/A"
"101313","","gnr.mca@gmail.com","1234567891","Test Address","Test City","CO","65211","123RRR456","Pharmacy","Compounding","active","0000-00-00","","ready","1","May. 29, 2023 06:09:39","Conference","Save $10k+ Per Month","N/A"
"101314","","nagarjuna.reddy@trxadedev.com","9876543210","Legal Address","Florida","FL","32251","KN1234567","Wholesaler","Full Line Wholesaler","active","0000-00-00","","final","1","Jun. 13, 2023 10:22:05","N/A","N/A","N/A"
"101315","","nagarjuna.reddy@trxadedev.com","9876543210","Legal Address","Markapur","FL","52331","KV0123456","Pharmacy","Mailorder","active","0000-00-00","","ready","1","Jun. 14, 2023 03:09:55","Mailpiece","Save $10k+ Per Month","N/A"
"101316","","nagarjuna.reddy@trxadedev.com","9985852888","Legal Test","Test City","FL","32255","SK0123456","Pharmacy","Retail Pharmacy","active","0000-00-00","","new","1","Jun. 21, 2023 07:30:38","Mailpiece","Save $10k+ Per Month","N/A"
"101317","","nagarjuna.reddy@trxadedev.com","9985858585","Test Legal","Test City","FL","35511","SK0123451","Pharmacy","Retail Pharmacy","active","0000-00-00","","new","1","Jun. 21, 2023 08:58:59","Mailpiece","Price Compare Negative/Low Reimbursement Items","N/A"
"101318","","testwhotrx@youpmail.com","1234567891","","","","","789ZXC123","Wholesaler","Distributor","active","0000-00-00","","new","1","Jun. 23, 2023 02:01:34","N/A","N/A","N/A"
"101319","","trxhos@yopmail.com","0123456789","test","test","MS","12121","123ZXC456","Hospital","General","active","0000-00-00","","new","1","Jun. 23, 2023 04:33:05","N/A","N/A","N/A"
"101320","","testmaftrx@yopmail.com","0123456789","test","test","MS","12121","456ZXC123","Manufacturer","Other","active","0000-00-00","","new","1","Jun. 26, 2023 01:27:46","N/A","N/A","N/A"
"101321","","testmaftrx@yopmail.com","0123456789","test","test","MS","12121","123ERT456","Pharmacy","Nuclear","suspended","0000-00-00","","final","1","Jun. 26, 2023 01:34:22","Conference","Save $10k+ Per Month","N/A"
"101322","","nagarjuna.reddy@trxadedev.com","9876543210","Legal Address","Florida","FL","35522","GN0001234","Pharmacy","Long Term Care","active","0000-00-00","","final","1","Jun. 28, 2023 05:07:44","Conference","Price Compare Negative/Low Reimbursement Items","N/A"
"101323","","nagarjuna.reddy@trxadedev.com","9876543210","","","","","SS0001234","Pharmacy","Retail Pharmacy","active","0000-00-00","","new","1","Jul. 03, 2023 10:18:27","Conference","Save $10k+ Per Month","N/A"
"101324","","nagarjuna.golamaru@amzur.com","9865326598","","","","","SS0001231","Pharmacy","Retail Pharmacy","active","0000-00-00","","new","1","Jul. 03, 2023 10:19:42","Conference","Save $10k+ Per Month","N/A"
"101325","","nagarjuna.golamaru@amzur.com","9876543210","PP Legal Address Street","PP Legal Address City","FL","32555","PP0001234","Pharmacy","Retail Pharmacy","active","0000-00-00","","ready","1","Jul. 05, 2023 12:14:50","Conference","Save $10k+ Per Month","N/A"
